macro_regiao,desfecho,exposicao,familia,dispersao,alerta_convergencia,avisos_modelo,p_associacao,metodo_p,df_exp,df_lag,lag_max,cen,cen_mmt,cen_percentil_mmt,percentil,valor,rr_cumulativo,ic95_inf,ic95_sup,modelo_id,theta_hat,se_theta,rr_bayes,cri95_inf_bayes,cri95_sup_bayes,prob_rr_maior_1_10,prior_especificacao
Baia da Ilha Grande,internacoes_i60_i69,temp_med,quasipoisson,1.0438292976113783,FALSE,,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,4,3,14,26.25755511603375,26.25755511603375,85.2,P05,17.368794791666666,1.5822561554765815,1.043693343308269,2.3987261752651423,baia_da_ilha_grande_internacoes_i60_i69_temp_med,0.45885177499693586,0.2122927076363119,1.3576827758638657,1.1302593944806818,1.6308667982577139,0.9923694556921235,sceptical
Baixada Litoranea,internacoes_i60_i69,temp_med,quasipoisson,1.030528539487494,FALSE,,0.4359036064858249,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2071,4,3,14,25.31553831595929,25.31553831595929,77.3,P05,18.2428993872549,1.3314053700921822,1.0297706471176522,1.7213932679786077,baixada_litoranea_internacoes_i60_i69_temp_med,0.28623505359392415,0.13107330077252508,1.3323656969931152,1.1488853491023765,1.5451483926667804,0.9915458528692674,sceptical
Centro-Sul,internacoes_i60_i69,temp_med,quasipoisson,1.4639000060028793,FALSE,,0.7795099960124434,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6351,4,3,14,23.870972046413492,23.870972046413492,75.9,P05,8.934241666666667,1.243438105099023,0.8280529132229477,1.86719749006663,centro_sul_internacoes_i60_i69_temp_med,0.21788020827303953,0.20743158203925882,1.323783551096005,1.1147217773856364,1.5720540548353423,0.9753442394802031,sceptical
Medio Paraiba,internacoes_i60_i69,temp_med,negative_binomial,5.853062361993612,FALSE,,2.601818923642085e-7,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1721,4,3,14,27.622020833333337,27.622020833333337,99,P05,15.312019791666666,1.1363771616094325,0.8175889771037377,1.5794648528678237,medio_paraiba_internacoes_i60_i69_temp_med,0.12784527365535467,0.16798309453230809,1.3038812600155616,1.1009644239029415,1.544197344899535,0.9619969899923838,sceptical
Metropolitana I,internacoes_i60_i69,temp_med,quasipoisson,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,1.927932055485767e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,4,3,14,24.145266275648616,24.145266275648616,57.7,P05,17.971012650417215,1.1301024053137476,0.8462834471107425,1.5091060221680024,metropolitana_i_internacoes_i60_i69_temp_med,0.12230825278958511,0.1475584177542448,1.2977739627131668,1.09926609984629,1.53212880714846,0.9595078075547888,sceptical
Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4090057026037894,FALSE,,0.00964802692479001,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001652,4,3,14,29.649958333333323,29.649958333333323,99,P05,12.797116666666666,1.0804337473542225,0.8129994917945293,1.4358398673106565,metropolitana_ii_internacoes_i60_i69_temp_med,0.07736257842981438,0.1450982646653345,1.2875094666362912,1.0823427281994298,1.531567204628206,0.9456263175847464,sceptical
Noroeste,internacoes_i60_i69,temp_med,quasipoisson,2.673643577108682,FALSE,,0.00203323376045826,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0237,4,3,14,30.226749999999996,30.226749999999996,99,P05,17.333983333333336,2.044792507754181,1.202541128334793,3.4769508512008027,noroeste_internacoes_i60_i69_temp_med,0.7152963211461368,0.2708516077658467,1.3771310252733573,1.1111069603778414,1.7068472508943069,0.9946103941645804,sceptical
Norte,internacoes_i60_i69,temp_med,quasipoisson,1.9259157956556736,FALSE,,1.1524466216771663e-20,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1581,4,3,14,28.554361111111103,28.554361111111103,99,P05,19.022707638888892,1.861615161826513,1.2105432932431384,2.8628559012191266,norte_internacoes_i60_i69_temp_med,0.6214444774863761,0.2195832267142313,1.3787689137022472,1.123067011050245,1.692689482183201,0.9962810716206371,sceptical
Serrana,internacoes_i60_i69,temp_med,negative_binomial,16.57475386704071,FALSE,,6.661338147750939e-16,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03687,4,3,14,17.992514240506328,17.992514240506328,51.9,P05,10.864852916666663,1.60446071159857,1.1777670969121727,2.185741291136916,serrana_internacoes_i60_i69_temp_med,0.47278769488503647,0.15774133720951175,1.3706536569723726,1.147566051816681,1.6371096412251238,0.9975442717908848,sceptical
Baia da Ilha Grande,internacoes_i60_i69,temp_med,quasipoisson,1.0438292976113783,FALSE,,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,4,3,14,26.25755511603375,26.25755511603375,85.2,P95,28.849101041666664,1.1006181853566694,0.8503605991439067,1.42452553793924,baia_da_ilha_grande_internacoes_i60_i69_temp_med_2,0.09587200863682648,0.13161812964135278,1.0838305005349973,1.001783927308119,1.1725967265680068,0.2906327654733775,sceptical
Baixada Litoranea,internacoes_i60_i69,temp_med,quasipoisson,1.030528539487494,FALSE,,0.4359036064858249,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2071,4,3,14,25.31553831595929,25.31553831595929,77.3,P95,27.37758835784313,1.1793625915248742,0.9674043792246204,1.4377608290372612,baixada_litoranea_internacoes_i60_i69_temp_med_2,0.16497411585575766,0.1010798204577754,1.0907811475786993,1.00722674972358,1.1812667924473115,0.33898939574651415,sceptical
Centro-Sul,internacoes_i60_i69,temp_med,quasipoisson,1.4639000060028793,FALSE,,0.7795099960124434,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6351,4,3,14,23.870972046413492,23.870972046413492,75.9,P95,27.228841666666657,1.1955200790844074,0.9643790118475848,1.4820607270949984,centro_sul_internacoes_i60_i69_temp_med_2,0.17858130332886438,0.10962048325765843,1.0911309241613532,1.0055868171396385,1.1839521693887554,0.34023675581960355,sceptical
Medio Paraiba,internacoes_i60_i69,temp_med,negative_binomial,5.853062361993612,FALSE,,2.601818923642085e-7,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1721,4,3,14,27.622020833333337,27.622020833333337,99,P95,26.97412604166667,1.096286667986778,1.0171838243327505,1.1815410643144413,medio_paraiba_internacoes_i60_i69_temp_med_2,0.09192871270749035,0.03821032478611738,1.0849000310796417,1.0287411389137193,1.1441246324410124,0.2844321052903832,sceptical
Metropolitana I,internacoes_i60_i69,temp_med,quasipoisson,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,1.927932055485767e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,4,3,14,24.145266275648616,24.145266275648616,57.7,P95,28.932047176108913,1.3254225752633773,1.0133951652546518,1.7335241604160978,metropolitana_i_internacoes_i60_i69_temp_med_2,0.2817313333195823,0.13695409313895643,1.095256578909677,0.9999791158950773,1.1996120264683572,0.3625427264553949,sceptical
Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4090057026037894,FALSE,,0.00964802692479001,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.001652,4,3,14,29.649958333333323,29.649958333333323,99,P95,28.762966666666657,1.0364249249304367,0.9784005988927448,1.0978904001415228,metropolitana_ii_internacoes_i60_i69_temp_med_2,0.035777218944263535,0.029395081692141008,1.063642146433502,1.0130698076459947,1.1167390510812643,0.07930476750987885,sceptical
Noroeste,internacoes_i60_i69,temp_med,quasipoisson,2.673643577108682,FALSE,,0.00203323376045826,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0237,4,3,14,30.226749999999996,30.226749999999996,99,P95,29.548183333333327,1.004859495110797,0.8842064193760967,1.1419761073741226,noroeste_internacoes_i60_i69_temp_med_2,0.004847725877385372,0.06526266013435998,1.0686876958852227,0.9997197115565718,1.142413596665227,0.17187755015490208,sceptical
Norte,internacoes_i60_i69,temp_med,quasipoisson,1.9259157956556736,FALSE,,1.1524466216771663e-20,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1581,4,3,14,28.554361111111103,28.554361111111103,99,P95,28.052695138888883,1.1303963853965566,0.9957932911128864,1.283194011770808,norte_internacoes_i60_i69_temp_med_2,0.12256835475086422,0.06468687064198775,1.0893965900102562,1.0171464340454173,1.1667788340031506,0.3340849003789299,sceptical
Serrana,internacoes_i60_i69,temp_med,negative_binomial,16.57475386704071,FALSE,,6.661338147750939e-16,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03687,4,3,14,17.992514240506328,17.992514240506328,51.9,P95,23.21020541666666,1.1469732132932091,0.8450934781789345,1.556688799500597,serrana_internacoes_i60_i69_temp_med_2,0.1371264841632927,0.15583680070254238,1.0858105767458737,1.0000282459271286,1.178951308000473,0.3032103211484211,sceptical
Baia da Ilha Grande,internacoes_i60_i69,ur_med,quasipoisson,1.0449689909260238,FALSE,,0.0975866374817792,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01774,4,3,14,72.86090887937453,72.86090887937453,10,P05,64.0613088235294,1.3304333160839918,1.0230357180317398,1.73019649006168,baia_da_ilha_grande_internacoes_i60_i69_ur_med,0.28550469073876783,0.1340485291893818,1.1728708014817015,1.0131248687452552,1.3578049057980655,0.8450103879200189,sceptical
Baixada Litoranea,internacoes_i60_i69,ur_med,quasipoisson,1.0310413039762527,FALSE,,0.6532424182385399,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5308,4,3,14,84.11621835443037,84.11621835443037,73.3,P05,43.44646875,1.250962675328587,0.931399968857902,1.6801671326918457,baixada_litoranea_internacoes_i60_i69_ur_med,0.22391339517124004,0.15050270278824404,1.1599937740092328,1.0097601025979386,1.3325794436502527,0.8089904330821484,sceptical
Centro-Sul,internacoes_i60_i69,ur_med,quasipoisson,1.463114207822874,FALSE,,0.28742555320422913,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.164,4,3,14,99.57554347826084,99.57554347826084,99,P05,53.851671113306985,1.3794707800051145,0.8911544577666944,2.135364544611986,centro_sul_internacoes_i60_i69_ur_med,0.32169993286704657,0.22293136484921003,1.164858254210464,0.9949449206730913,1.3637888130373041,0.806104280028117,sceptical
Medio Paraiba,internacoes_i60_i69,ur_med,negative_binomial,5.860530822479498,FALSE,,2.5509064971451775e-8,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03037,4,3,14,53.714305555555555,53.714305555555555,1,P05,55.58532569444444,1.071513224472994,1.0058668885621955,1.1414438662571809,medio_paraiba_internacoes_i60_i69_ur_med,0.06907187787399231,0.03225678276870346,1.098793906427688,1.034425580088343,1.1671676262100046,0.5005809407658857,sceptical
Metropolitana I,internacoes_i60_i69,ur_med,quasipoisson,18.712555358335255,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,0.0075663680542718,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1315,4,3,14,92.29516666666665,92.29516666666665,99,P05,56.467249305555555,1.206098700865369,0.6864917985119373,2.1189970213516474,metropolitana_i_internacoes_i60_i69_ur_med,0.18739093646973268,0.28753178199946544,1.1524786991320135,0.9886833825945684,1.3434100090439962,0.7696914392571155,sceptical
Metropolitana II,internacoes_i60_i69,ur_med,quasipoisson,1.4138810210695785,FALSE,,0.03846568354774032,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1679,4,3,14,97.54166666666669,97.54166666666669,99,P05,60.56819444444445,1.4279282549124193,1.0935139836182712,1.8646118218173633,metropolitana_ii_internacoes_i60_i69_ur_med,0.35622462099726854,0.1361393750618263,1.1853404126647662,1.0082033026694999,1.3935997731569258,0.8659182406682182,sceptical
Noroeste,internacoes_i60_i69,ur_med,quasipoisson,2.703260330366588,FALSE,,0.02438637766246623,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01481,4,3,14,55.11958333333334,55.11958333333334,1,P05,57.1031875,1.0618024067054537,0.9384700773015762,1.201342885781959,noroeste_internacoes_i60_i69_ur_med,0.05996784779271765,0.06299715493059825,1.1111782818440075,1.0192485758308825,1.2113994596806477,0.6253317836694606,sceptical
Norte,internacoes_i60_i69,ur_med,quasipoisson,2.186526024163732,FALSE,,5.158303542973777e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7956,4,3,14,63.246111111111105,63.246111111111105,1,P05,64.69610416666666,1.1646193495784645,1.032061289709038,1.314203180505829,norte_internacoes_i60_i69_ur_med,0.1523942950677327,0.06165227599692168,1.1474293825763988,1.049239787114507,1.2548077228565597,0.836014990068565,sceptical
Serrana,internacoes_i60_i69,ur_med,negative_binomial,16.492591249891266,FALSE,,1.4432899320127037e-15,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.08943,4,3,14,71.08242879746835,71.08242879746835,9.2,P05,61.047836805555555,1.3963839515152616,1.0389749531664618,1.8767422006726384,serrana_internacoes_i60_i69_ur_med,0.33388600342651553,0.15084532195761585,1.1773554790151546,1.0063750370691207,1.3773850432577832,0.847360558995278,sceptical
Baia da Ilha Grande,internacoes_i60_i69,ur_med,quasipoisson,1.0449689909260238,FALSE,,0.0975866374817792,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01774,4,3,14,72.86090887937453,72.86090887937453,10,P95,92.4355294117647,1.555867893667291,1.0481808006505866,2.3094535799951617,baia_da_ilha_grande_internacoes_i60_i69_ur_med_2,0.4420335209097845,0.2015228000624095,1.169303248111748,0.9686168638897266,1.4115695658591616,0.756504696137392,sceptical
Baixada Litoranea,internacoes_i60_i69,ur_med,quasipoisson,1.0310413039762527,FALSE,,0.6532424182385399,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5308,4,3,14,84.11621835443037,84.11621835443037,73.3,P95,90.04790624999998,1.126752588369549,0.9045786283689063,1.4034947936883162,baixada_litoranea_internacoes_i60_i69_ur_med_2,0.11933967978549308,0.11205600166102408,1.1294991407776322,1.0044445760555825,1.2701231500769363,0.6749362857077692,sceptical
Centro-Sul,internacoes_i60_i69,ur_med,quasipoisson,1.463114207822874,FALSE,,0.28742555320422913,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.164,4,3,14,99.57554347826084,99.57554347826084,99,P95,97.1690238801054,1.1154721426626026,0.9765896627332448,1.274105336701861,centro_sul_internacoes_i60_i69_ur_med_2,0.10927776161815679,0.06784128434617816,1.1221970018348661,1.0250359744001205,1.2285677209174588,0.6677507856107648,sceptical
Medio Paraiba,internacoes_i60_i69,ur_med,negative_binomial,5.860530822479498,FALSE,,2.5509064971451775e-8,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03037,4,3,14,53.714305555555555,53.714305555555555,1,P95,89.26368819444444,1.5795152371475196,1.0930396349491365,2.282504956462335,medio_paraiba_internacoes_i60_i69_ur_med_2,0.45711798803051573,0.1878378989940778,1.1742489091396517,0.9683147078599518,1.423979713850518,0.7681080738801461,sceptical
Metropolitana I,internacoes_i60_i69,ur_med,quasipoisson,18.712555358335255,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,0.0075663680542718,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1315,4,3,14,92.29516666666665,92.29516666666665,99,P95,90.40948680555552,1.0836921571829616,0.91814961037385,1.2790820562039735,metropolitana_i_internacoes_i60_i69_ur_med_2,0.08037387484667588,0.08457747363282958,1.1159847769795697,1.009654921825099,1.233512555159794,0.6216988885439446,sceptical
Metropolitana II,internacoes_i60_i69,ur_med,quasipoisson,1.4138810210695785,FALSE,,0.03846568354774032,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1679,4,3,14,97.54166666666669,97.54166666666669,99,P95,95.59569444444443,1.0493067828074518,0.968212982359762,1.137192688495274,metropolitana_ii_internacoes_i60_i69_ur_med_2,0.04812973928687404,0.04103796433479563,1.0883801563902749,1.0106747524855282,1.172059915329765,0.4053866257232832,sceptical
Noroeste,internacoes_i60_i69,ur_med,quasipoisson,2.703260330366588,FALSE,,0.02438637766246623,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01481,4,3,14,55.11958333333334,55.11958333333334,1,P95,92.8080625,1.7412518546356204,1.0159862167393072,2.9842511358103985,noroeste_internacoes_i60_i69_ur_med_2,0.554604311228681,0.274874708216799,1.1660737962458387,0.9577857322687267,1.4196579177164876,0.739386707771618,sceptical
Norte,internacoes_i60_i69,ur_med,quasipoisson,2.186526024163732,FALSE,,5.158303542973777e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7956,4,3,14,63.246111111111105,63.246111111111105,1,P95,90.79597916666664,1.5562028201606743,1.0124258749039277,2.39204397823776,norte_internacoes_i60_i69_ur_med_2,0.4422487644087116,0.21934048811741275,1.165895596226333,0.9672297296426884,1.4053667909919505,0.7467865278149887,sceptical
Serrana,internacoes_i60_i69,ur_med,negative_binomial,16.492591249891266,FALSE,,1.4432899320127037e-15,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.08943,4,3,14,71.08242879746835,71.08242879746835,9.2,P95,94.94139930555554,1.1553452380572082,0.852183366482306,1.5663561055074666,serrana_internacoes_i60_i69_ur_med_2,0.14439920671867565,0.15528487541225586,1.1360049494265536,0.9912391815925697,1.3019130691022918,0.6849327961803151,sceptical
Baia da Ilha Grande,obitos_i60_i69,temp_med,quasipoisson,0.9855780459731848,FALSE,,0.3392418060751728,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06819,4,3,14,23.83554957805907,23.83554957805907,60.8,P05,17.368794791666666,1.5126637168221653,0.8568938729862658,2.670285775548919,baia_da_ilha_grande_obitos_i60_i69_temp_med,0.4138721475921113,0.28996111949816616,1.2956247501513065,1.143984364956777,1.4673657653250003,0.9936213401831451,sceptical
Baixada Litoranea,obitos_i60_i69,temp_med,quasipoisson,1.0419280877039037,FALSE,,0.46332566087443405,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3025,4,3,14,23.516865382228836,23.516865382228836,54.8,P05,18.2428993872549,1.4854887864744966,1.1121608317228655,1.9841347328543075,baixada_litoranea_obitos_i60_i69_temp_med,0.39574386723804317,0.1476756977713513,1.302895899449827,1.158509564971585,1.4652772632436657,0.9983343130548602,sceptical
Centro-Sul,obitos_i60_i69,temp_med,quasipoisson,1.008472372506584,FALSE,,0.22864010944816535,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0844,4,3,14,24.38558808016877,24.38558808016877,79.6,P05,8.934241666666667,1.8564202779558476,1.0422254046275643,3.3066707385022807,centro_sul_obitos_i60_i69_temp_med,0.6186500515938352,0.2945420512772592,1.3019553204962786,1.1419959814159437,1.4843201588738113,0.9959383339268502,sceptical
Medio Paraiba,obitos_i60_i69,temp_med,quasipoisson,0.9853589614171916,FALSE,,0.20103164377181812,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01622,4,3,14,24.17751687763713,24.17751687763713,75.6,P05,15.312019791666666,1.3321540600748112,1.007373473348604,1.7616449973362436,medio_paraiba_obitos_i60_i69_temp_med,0.2867972261468376,0.14257956072891625,1.2926105482784975,1.1591194657693358,1.441475256747465,0.9960899715513185,sceptical
Metropolitana I,obitos_i60_i69,temp_med,quasipoisson,1.045562573328566,FALSE,,9.36597484018916e-12,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.209e-12,4,3,14,25.07024809216268,25.07024809216268,67.6,P05,17.971012650417215,1.2484357034186773,1.1484711888067245,1.3571012671113527,metropolitana_i_obitos_i60_i69_temp_med,0.22189133034763361,0.04258224850350285,1.2743846744585066,1.185375023508741,1.3700780481163375,0.9999194957140336,sceptical
Metropolitana II,obitos_i60_i69,temp_med,quasipoisson,1.0201790065500629,FALSE,,0.9411189716051044,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.9276,4,3,14,29.649958333333323,29.649958333333323,99,P05,12.797116666666666,1.0637650738343407,0.7623577046230939,1.484337503835206,metropolitana_ii_obitos_i60_i69_temp_med,0.06181457127211202,0.16997964182168773,1.2750107608751542,1.1374332254192923,1.4292289024247338,0.9822259891966394,sceptical
Noroeste,obitos_i60_i69,temp_med,quasipoisson,1.0171122196324631,FALSE,,0.6695397028779452,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6438,4,3,14,23.69876687763713,23.69876687763713,48.9,P05,17.333983333333336,1.3083221086218,0.8842996549188654,1.935663697692659,noroeste_obitos_i60_i69_temp_med,0.2687454831321085,0.19985305028724656,1.2908535672656911,1.1499099405701625,1.449072551974247,0.9930429187726565,sceptical
Norte,obitos_i60_i69,temp_med,quasipoisson,0.9852453555450292,FALSE,,0.1522662283083023,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03138,4,3,14,23.855211497890295,23.855211497890295,51,P05,19.022707638888892,1.351103220288982,1.0478326892780516,1.7421482747718042,norte_obitos_i60_i69_temp_med,0.30092145893810573,0.12969500226780709,1.2944856805475515,1.1624739768936774,1.4414887648671386,0.9972529933438102,sceptical
Serrana,obitos_i60_i69,temp_med,quasipoisson,1.0222944678789712,FALSE,,0.4662252848446166,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3786,4,3,14,23.37515738396624,23.37515738396624,98.2,P05,10.864852916666663,1.3624452965054326,0.9532901872287166,1.9472110495189816,serrana_obitos_i60_i69_temp_med,0.30928109739544424,0.18220590950882934,1.2936399373510101,1.15298109912931,1.4514585614398154,0.9948930074090063,sceptical
Baia da Ilha Grande,obitos_i60_i69,temp_med,quasipoisson,0.9855780459731848,FALSE,,0.3392418060751728,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06819,4,3,14,23.83554957805907,23.83554957805907,60.8,P95,28.849101041666664,1.5185967640740627,0.9375321902443,2.4597940805160903,baia_da_ilha_grande_obitos_i60_i69_temp_med_2,0.4177867269334477,0.24607131365890259,1.1672068887069103,0.9432702916036657,1.444307038154122,0.6999477649395036,sceptical
Baixada Litoranea,obitos_i60_i69,temp_med,quasipoisson,1.0419280877039037,FALSE,,0.46332566087443405,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3025,4,3,14,23.516865382228836,23.516865382228836,54.8,P95,27.37758835784313,1.119349969124304,0.7978998885272242,1.5703027051316978,baixada_litoranea_obitos_i60_i69_temp_med_2,0.11274813210815911,0.17271759948344864,1.1165958843715378,0.9326256942759663,1.3368561220730526,0.5568958873573353,sceptical
Centro-Sul,obitos_i60_i69,temp_med,quasipoisson,1.008472372506584,FALSE,,0.22864010944816535,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0844,4,3,14,24.38558808016877,24.38558808016877,79.6,P95,27.228841666666657,1.229453246495842,0.9144059803168952,1.6530461500211568,centro_sul_obitos_i60_i69_temp_med_2,0.20656955551419556,0.15104878672171507,1.1470545717090486,0.9616249869510239,1.3682404350269237,0.6708357161296206,sceptical
