modelo_id,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr,p_curva_fdr,classe_fdr,adj_p_val_priorizacao,n_lags_avaliados,estabilidade_lag_interpretacao,lag_p_consistente_005,lag_rr_amplitude,lag_auc_amplitude,status_sem_pandemia,p_curva_auc_sem_pandemia,rr_cumulativo_max_sem_pandemia,auc_excesso_rr_cumulativo_sem_pandemia,alerta_convergencia_sem_pandemia,avisos_modelo_sem_pandemia,eventos_observados_extremos,dias_extremos,familia,dispersao_quasipoisson,modelo_i60_i69,fdr_significativo,magnitude_alta_rr,magnitude_alta_auc,flag_convergencia,flag_warning_modelo,flag_estimativa_extrema,flag_ic_amplo,flag_poucos_eventos,flag_sensibilidade_lag,pandemia_rr_ratio,flag_dependencia_pandemia,flag_dados_ausentes,flag_extrapolacao_exposicao,flag_borda_instavel,n_flags_cautela,flag_critica,escore_robustez,categoria_final,prioridade_categoria,ordem_rr_entre_fdr,ordem_auc_entre_fdr,ordem_composta,interpretacao_priorizacao
serrana_internacoes_i60_i69_ur_med,Serrana,internacoes_i60_i69,ur_med,1.4432899320127037e-15,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.08943,0.00168753526444823,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,71.08242879746835,71.08242879746835,9.2,45.217392817271225,7.5578789283823475,0,1.592216898061861,59.16486111111111,3.6370906286720124e-14,0.0125076143129693,fdr_significativo,3.6370906286720124e-14,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3846280068752401,12.718663881290919,ok,6.129708270916717e-4,1.7546130512955618,10.632750017361401,FALSE,,3646,645,negative_binomial,16.492591249891266,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.10199373805879,FALSE,,,,0,FALSE,120,achado_principal_robusto,5,71,62,1,"FDR < 0,05, sem flags criticas e estavel nas sensibilidades."
metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,obitos_i60_i64,temp_med,3.554376526298547e-7,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=6.563e-09,2.3361360674994688e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.916084456077005,24.916084456077005,65.6,13.346448896659693,1.1675216458911395,0,1.233322932501685,17.36206628787879,4.478514423136169e-6,5.887062890098661e-4,fdr_significativo,4.478514423136169e-6,3,Associacao estavel nos tras lags avaliados.,TRUE,0.0666879775237974,0.44156169943327017,ok,2.192498374840744e-4,1.2513498991679215,1.1802376538309607,FALSE,,7000,645,quasipoisson,1.03729309853147,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.014616582722313,FALSE,,,,0,FALSE,120,nao_prioritario,2,114,123,12,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_i_internacoes_i60_i64_ur_med,Metropolitana I,internacoes_i60_i64,ur_med,7.63730913099584e-6,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.115e-08,2.043046080644613e-4,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,65.56147749648382,65.56147749648382,8.9,39.95588374985414,2.2422865276319413,0,1.196024515860996,92.29516666666665,8.748190459140689e-5,0.00286026451290245,fdr_significativo,8.748190459140689e-5,3,Associacao estavel nos tras lags avaliados.,TRUE,0.08395022352610426,1.2231371746631647,ok,3.101451220889669e-4,1.2047876199985617,2.5114872964429225,FALSE,,12637,645,quasipoisson,1.361793939382309,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.007326859960941,FALSE,,,,0,FALSE,120,nao_prioritario,2,118,105,13,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,0.00267573768115097,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0003677,1.3526570783703607e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.17751687763713,24.17751687763713,75.6,16.11886126877163,3.160965435438295,0,1.9183180751100215,27.622020833333337,0.01873016376805682,4.2608697968666366e-4,fdr_significativo,0.01873016376805682,3,Associacao estavel nos tras lags avaliados.,TRUE,0.5035849349459602,4.172164286506722,ok,2.0223374489181296e-4,1.8757464956988117,3.0684905361825128,FALSE,,614,646,quasipoisson,1.0083292306271519,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,0.9778078620206045,FALSE,,,,1,FALSE,110,nao_prioritario,2,44,96,14,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
noroeste_internacoes_i60_i64_temp_med,Noroeste,internacoes_i60_i64,temp_med,0.00289537077498735,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=5.982e-05,0.00105094089773158,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,30.226749999999996,30.226749999999996,99,17.473800699661055,3.9024673663277287,0,1.8922243902896156,16.655416666666667,0.01904828702200958,0.00945846807958425,fdr_significativo,0.01904828702200958,3,Associacao estavel nos tras lags avaliados.,TRUE,0.8458650598982884,2.6972113161442146,ok,0.008382332079118378,1.820570176173994,4.484730441281736,FALSE,,1012,647,quasipoisson,1.094700948476492,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,0.9621322849006008,FALSE,,,,1,FALSE,110,nao_prioritario,2,51,84,15,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_internacoes_i60_i64_temp_med,Metropolitana II,internacoes_i60_i64,temp_med,0.0030235376225412,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.000197,0.17464011369402532,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.649958333333323,29.649958333333323,99,19.47283090846471,1.7329975751313875,0,1.150857145810989,16.625776898734173,0.01904828702200958,0.2200465432544719,fdr_significativo,0.01904828702200958,3,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,0.060410321870896455,1.2894144158141412,ok,0.13787550080453356,1.1206795723925254,1.024282929625699,FALSE,,3934,645,quasipoisson,1.0992045478794705,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,0.9737781760939599,TRUE,,,,2,TRUE,60,nao_prioritario,2,122,116,16,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,0.0156488303559549,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.006567,0.01130139746132609,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.622020833333337,27.622020833333337,99,15.765501126344882,2.8076052930115463,0,1.3268693593083918,16.960460970464133,0.0730278749944562,0.03955489111464134,p_nominal,0.0730278749944562,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3057013560427009,2.011808100035519,ok,0.004945535682758849,1.445381391754295,4.009219565191508,FALSE,,2157,646,quasipoisson,1.0278624256543847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0893170315634357,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,17,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_internacoes_i60_i69_ur_med,Metropolitana II,internacoes_i60_i69,ur_med,0.03846568354774032,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1679,0.0057449051244632,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,46.8943818216113,7.974937377166844,0,1.4914473342854984,58.62222222222222,0.1468689735459176,0.03108789256124572,p_nominal,0.1468689735459176,3,Associacao estavel nos tras lags avaliados.,TRUE,0.28567358595052195,5.898513475732225,ok,0.004191300598110158,1.6462758819129966,11.230368898032056,FALSE,,4063,650,quasipoisson,1.4138810210695785,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.1038109385885029,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,18,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
baia_da_ilha_grande_internacoes_i60_i64_temp_med,Baia da Ilha Grande,internacoes_i60_i64,temp_med,0.13548293484268104,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.04778,0.00568755813162252,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.58048918776371,26.58048918776371,87.6,16.46496871299305,3.709072879659723,0,1.789739502385636,16.731,0.38797385886767755,0.03108789256124572,p_nominal,0.38797385886767755,3,Associacao estavel nos tras lags avaliados.,TRUE,0.2100361065497549,0.4251145992465899,ok,0.005649496979515334,1.9221206661307797,4.201699856941306,FALSE,,510,646,quasipoisson,1.0440843178248544,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0739667217316744,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,19,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
norte_obitos_i60_i69_temp_med,Norte,obitos_i60_i69,temp_med,0.1522662283083023,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03138,0.00232187897540319,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.855211497890295,23.855211497890295,51,12.23812505392004,2.2048056094756032,0,1.4047302126290038,20.17209423347398,0.42154955752718454,0.01565475707320935,p_nominal,0.42154955752718454,3,Associacao estavel nos tras lags avaliados.,TRUE,0.39150247921735293,0.8441885981471304,ok,0.024004341390093335,1.3391565206255742,2.0859848660748406,FALSE,,875,646,quasipoisson,0.9852453555450292,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,0.9533193695031974,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,20,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
baia_da_ilha_grande_internacoes_i60_i69_temp_med,Baia da Ilha Grande,internacoes_i60_i69,temp_med,0.1807568157808315,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06557,0.01290222694569996,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.25755511603375,26.25755511603375,85.2,15.951819505609318,3.1959236722759923,0,1.5890143511965094,16.731,0.4555071757676954,0.04051256907702289,p_nominal,0.4555071757676954,3,Associacao estavel nos tras lags avaliados.,TRUE,0.07076835474119947,0.1637104064267394,ok,0.00712042217450961,1.7409332940680662,3.816103104985688,FALSE,,537,646,quasipoisson,1.0438292976113785,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0956057714375982,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,21,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
norte_obitos_i60_i69_ur_med,Norte,obitos_i60_i69,ur_med,0.19309533576408505,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05389,0.01026346060140475,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,92.2459722222222,92.2459722222222,99,43.30849239707614,14.308631285965031,0,1.7273404681227222,71.68910864978902,0.4605452202772561,0.03955489111464134,p_nominal,0.4605452202772561,3,Associacao estavel nos tras lags avaliados.,TRUE,0.3932685481522986,7.399052900850591,ok,0.00176472301065485,2.047719389661193,22.636479078225463,FALSE,,857,645,quasipoisson,0.9837195384362895,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.185475259481797,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,22,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_obitos_i60_i69_ur_med,Metropolitana II,obitos_i60_i69,ur_med,0.3448609526331832,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3744,0.01452133986198989,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,48.17009820113286,9.25065375668841,0,1.365567385726786,80.79152601969058,0.5952394524901519,0.04051256907702289,p_nominal,0.5952394524901519,3,Associacao estavel nos tras lags avaliados.,TRUE,0.44769628538978745,2.9686908564932004,ok,0.029102300854457575,1.37073126983143,9.535181049905923,FALSE,,1901,650,quasipoisson,1.018451200552375,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0037814934353426,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,23,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
metropolitana_ii_obitos_i60_i64_ur_med,Metropolitana II,obitos_i60_i64,ur_med,0.8557397282975181,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8252,0.0393177258574497,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,52.395305622440574,13.475861177996125,0,1.4314730776929057,58.62222222222222,0.9060773593738428,0.07506111300058581,p_nominal,0.9060773593738428,3,Associacao estavel nos tras lags avaliados.,TRUE,0.39901024242362393,5.073878891936847,ok,0.02088000933499816,1.5074419143364828,14.897510400523576,FALSE,,1225,650,quasipoisson,1.020063254488695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,1.0530703914921093,FALSE,,,,0,FALSE,120,nao_prioritario,2,,,24,Sem FDR significativo e sem magnitude suficiente para prioridade narrativa.
