modelo_id,macro_regiao,desfecho,exposicao,familia,dispersao,alerta_convergencia,avisos_modelo,df_exp,df_lag,lag_max,percentil,valor,rr_cumulativo,ic95_inf,ic95_sup,theta_hat,se_theta,rr_bayes,cri95_inf_bayes,cri95_sup_bayes,prob_rr_maior_1_10,prob_rr_menor_0_91,mu_grupo_bayes,tau_grupo_bayes,metodo_bayes,auc_excesso_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,alerta_convergencia_auc,avisos_modelo_auc,residuos_lag21_estatistica,residuos_diagnostico,ic95_dlnm,cri95_bayes,efeito_posterior_relevante,auc_alta,residuos_ok,categoria_bayes,ordem_curadoria
baixada_litoranea_internacoes_i60_i69_ur_med_2,Baixada Litoranea,internacoes_i60_i69,ur_med,quasipoisson,1.03098270961832,FALSE,,4,3,14,P95,90.89218052536228,1.2006627441992894,0.8821470542413418,1.6341844802145329,0.18287369117245272,0.15728360434793892,1.1477662935877528,0.9842848628519495,1.3384006139026834,0.708971303621515,0.0016911406989636299,0.1377220150681758,0.06273198791978335,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,55.295258277568365,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.20 (0.88-1.63),1.15 (0.98-1.34),FALSE,,FALSE,exploratorio_por_magnitude,2
serrana_internacoes_i60_i69_ur_med_2,Serrana,internacoes_i60_i69,ur_med,negative_binomial,16.492591249891266,FALSE,,4,3,14,P95,94.94139930555554,1.1553452380572082,0.852183366482306,1.5663561055074666,0.14439920671867565,0.15528487541225586,1.1407293482718286,0.9839883134045918,1.3224379073226078,0.6888032665037541,0.002553682134631764,0.1377220150681758,0.06273198791978335,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,41.27302977375393,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.16 (0.85-1.57),1.14 (0.98-1.32),FALSE,,FALSE,exploratorio_por_magnitude,2
baia_da_ilha_grande_obitos_i60_i69_temp_med_2,Baia da Ilha Grande,obitos_i60_i69,temp_med,quasipoisson,0.9855780459731848,FALSE,,4,3,14,P95,28.849101041666664,1.5185967640740627,0.9375321902443,2.4597940805160903,0.4177867269334477,0.24607131365890259,1.1587564069773586,0.9404073433351544,1.427802983703992,0.6759764474909794,0.0061238280185732874,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,48.82755367979106,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.52 (0.94-2.46),1.16 (0.94-1.43),FALSE,,FALSE,exploratorio_por_magnitude,2
centro_sul_internacoes_i60_i69_ur_med_2,Centro-Sul,internacoes_i60_i69,ur_med,quasipoisson,1.4647109610189148,FALSE,,4,3,14,P95,97.1690238801054,1.1041512549385712,0.9680191288031836,1.2594275851653112,0.09907694475533738,0.06713407824517298,1.1191378908320455,1.0193741338659208,1.2286652928361803,0.6429665847478857,9.569312992963383e-5,0.1377220150681758,0.06273198791978335,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,53.097413375912,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.10 (0.97-1.26),1.12 (1.02-1.23),FALSE,,FALSE,exploratorio_por_magnitude,2
centro_sul_obitos_i60_i69_temp_med_2,Centro-Sul,obitos_i60_i69,temp_med,quasipoisson,1.0088431564074682,FALSE,,4,3,14,P95,26.86526875,1.1600537537002835,0.8876065523431689,1.516127509335725,0.14846634344143272,0.13658059607921963,1.1241303610452054,0.954375960893622,1.32407889595249,0.592092222702715,0.005500668691298567,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,56.53687393258475,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.16 (0.89-1.52),1.12 (0.95-1.32),FALSE,,FALSE,exploratorio_por_magnitude,2
baixada_litoranea_internacoes_i60_i69_temp_med_2,Baixada Litoranea,internacoes_i60_i69,temp_med,quasipoisson,1.0311421293369818,FALSE,,4,3,14,P95,27.444265670289848,1.1788615731337395,0.9682466397126912,1.435289885461133,0.16454920425813993,0.10041900610357972,1.1104336547080216,1.0283423246996162,1.19907823678112,0.5869307148308023,4.9223891078546785e-5,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,55.320224617092634,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.18 (0.97-1.44),1.11 (1.03-1.20),FALSE,,FALSE,exploratorio_por_magnitude,2
norte_internacoes_i60_i69_temp_med_2,Norte,internacoes_i60_i69,temp_med,quasipoisson,1.9259157956556736,FALSE,,4,3,14,P95,28.052695138888883,1.1303963853965566,0.9957932911128864,1.283194011770808,0.12256835475086422,0.06468687064198775,1.1082311483138583,1.0357503926449732,1.1857840333100778,0.5803383701029972,3.6059294770068836e-6,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,33.81778462503338,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.13 (1.00-1.28),1.11 (1.04-1.19),FALSE,,FALSE,exploratorio_por_magnitude,2
centro_sul_internacoes_i60_i69_temp_med_2,Centro-Sul,internacoes_i60_i69,temp_med,quasipoisson,1.46409470561819,FALSE,,4,3,14,P95,26.86526875,1.1447505933553013,0.9449340186585132,1.3868205558391429,0.13518679088234228,0.09787269962451468,1.1080408428579676,1.0279154592258748,1.1944119513155487,0.5708868435699133,8.089882364736874e-5,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,52.733575391295254,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.14 (0.94-1.39),1.11 (1.03-1.19),FALSE,,FALSE,exploratorio_por_magnitude,2
norte_obitos_i60_i69_temp_med_2,Norte,obitos_i60_i69,temp_med,quasipoisson,0.9852453555450292,FALSE,,4,3,14,P95,28.052695138888883,1.1357011410122264,0.8614174259408658,1.4973194677222792,0.1272502055924498,0.14103640911256038,1.1163330513388785,0.9466548267949071,1.3164243674020375,0.5596496418537908,0.007853457801688434,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,50.55614303775114,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.14 (0.86-1.50),1.12 (0.95-1.32),FALSE,,FALSE,exploratorio_por_magnitude,2
serrana_internacoes_i60_i69_temp_med_2,Serrana,internacoes_i60_i69,temp_med,negative_binomial,16.57475386704071,FALSE,,4,3,14,P95,23.21020541666666,1.1469732132932091,0.8450934781789345,1.556688799500597,0.1371264841632927,0.15583680070254238,1.1067112483401422,1.0208440621176347,1.1998010593918287,0.557709426431149,4.905593868549916e-4,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,42.53095644482031,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.15 (0.85-1.56),1.11 (1.02-1.20),FALSE,,FALSE,exploratorio_por_magnitude,2
baia_da_ilha_grande_internacoes_i60_i69_temp_med_2,Baia da Ilha Grande,internacoes_i60_i69,temp_med,quasipoisson,1.0438292976113783,FALSE,,4,3,14,P95,28.849101041666664,1.1006181853566694,0.8503605991439067,1.42452553793924,0.09587200863682648,0.13161812964135278,1.1048478904462486,1.0216133498470894,1.194863850600849,0.5465270866939593,4.958347927073667e-4,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,63.43781679085977,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.10 (0.85-1.42),1.10 (1.02-1.19),FALSE,,FALSE,exploratorio_por_magnitude,2
metropolitana_ii_internacoes_i60_i69_temp_med_2,Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4072525945126897,FALSE,,4,3,14,P95,28.769693749999988,1.0639970603488835,0.7916057751558775,1.4301180966095692,0.062032628085639335,0.1508825673076203,1.1034409437004302,1.0187638236808836,1.1951562157314002,0.5370326052284682,8.936320822192114e-4,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,60.875413382537346,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.06 (0.79-1.43),1.10 (1.02-1.20),FALSE,,FALSE,exploratorio_por_magnitude,2
noroeste_obitos_i60_i69_temp_med_2,Noroeste,obitos_i60_i69,temp_med,quasipoisson,1.0171122196324631,FALSE,,4,3,14,P95,29.548183333333327,1.1263342408167143,0.7674140625804698,1.6531216769345267,0.11896832476071267,0.19576742437943606,1.1123514697555759,0.9249484519449386,1.3377240533411332,0.5365686505142515,0.01651542337650011,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,43.88813306809885,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.13 (0.77-1.65),1.11 (0.92-1.34),FALSE,,FALSE,exploratorio_por_magnitude,2
medio_paraiba_internacoes_i60_i69_temp_med_2,Medio Paraiba,internacoes_i60_i69,temp_med,negative_binomial,5.853062361993612,FALSE,,4,3,14,P95,26.97412604166667,1.096286667986778,1.0171838243327505,1.1815410643144413,0.09192871270749035,0.03821032478611738,1.1022310445443415,1.0424473133205334,1.1654433370713162,0.5305127262838009,4.4368347440469504e-9,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,77.39086415129587,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.10 (1.02-1.18),1.10 (1.04-1.17),FALSE,,FALSE,exploratorio_por_magnitude,2
baixada_litoranea_obitos_i60_i69_ur_med_2,Baixada Litoranea,obitos_i60_i69,ur_med,quasipoisson,1.0402712994403809,FALSE,,4,3,14,P95,90.89218052536228,1.3814870101671592,0.969072611764136,1.9694152286341893,0.3231604626351084,0.1809095476190829,1.105609435035424,1.0092890309412426,1.2111220724348801,0.5157721507245058,2.2331430866745494e-4,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,55.36730932934554,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.38 (0.97-1.97),1.11 (1.01-1.21),FALSE,,FALSE,exploratorio_por_magnitude,2
norte_obitos_i60_i69_ur_med_2,Norte,obitos_i60_i69,ur_med,quasipoisson,0.9837195384362896,FALSE,,4,3,14,P95,90.79597916666664,1.1370347997740995,0.99843874112506,1.2948697628064003,0.12842382096150182,0.06632075941008107,1.1027036133407144,1.0255309247816822,1.1856836585727764,0.512341658373572,4.5474364444150905e-6,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,52.93918066789991,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.14 (1.00-1.29),1.10 (1.03-1.19),FALSE,,FALSE,exploratorio_por_magnitude,2
medio_paraiba_obitos_i60_i69_ur_med_2,Medio Paraiba,obitos_i60_i69,ur_med,quasipoisson,0.9843950405936606,FALSE,,4,3,14,P95,89.26368819444444,1.22151037704841,0.9136200593460084,1.6331598523625035,0.20008810701187746,0.148180575381584,1.1028956394199174,1.0120094935290112,1.2019440521351186,0.50211155513451,2.779099592572354e-4,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,70.19996916754725,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.22 (0.91-1.63),1.10 (1.01-1.20),FALSE,,FALSE,exploratorio_por_magnitude,2
noroeste_obitos_i60_i69_ur_med,Noroeste,obitos_i60_i69,ur_med,quasipoisson,1.020072201095702,FALSE,,4,3,14,P05,57.1031875,1.006316379695103,0.8849958860467407,1.144268207354327,0.006296514973742931,0.06554650927611763,1.0449695828035452,0.9342734468319691,1.1687814019411031,0.18027746872228195,0.010605789523982266,0.1398864163965814,0.11236509857063116,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",1.1413873405055903,1.0619878638719642,84.24592299578059,FALSE,,42.12670986768283,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.01 (0.88-1.14),1.04 (0.93-1.17),FALSE,FALSE,FALSE,nao_prioritario,1
metropolitana_ii_internacoes_i60_i69_temp_med,Metropolitana II,internacoes_i60_i69,temp_med,quasipoisson,1.4072525945126897,FALSE,,4,3,14,P05,12.924931250000002,1.0572567600449594,1.0004580989861551,1.1172800318109408,0.05567759133910376,0.028173781602019523,1.0673045538229304,1.0089952498621977,1.1289835217427846,0.14625671482976882,8.424463932517832e-9,0.2671652622541142,0.1628740247066152,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",2.933943555073659,1.267317836883945,18.284516877637127,FALSE,,60.875413382537346,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.06 (1.00-1.12),1.07 (1.01-1.13),FALSE,FALSE,FALSE,nao_prioritario,1
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,quasipoisson,1.0507396245994207,FALSE,,4,3,14,P05,56.467249305555555,1.0101638229955356,0.977051868055714,1.044397930807465,0.010112518685689343,0.01700442364858528,1.0149997120767449,0.9813045759325608,1.0498518408892819,1.386674064146854e-6,6.280244057587485e-11,0.1398864163965814,0.11236509857063116,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",1.4153604077079738,1.1423463708101702,92.29516666666665,FALSE,,44.393768473684055,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.01 (0.98-1.04),1.01 (0.98-1.05),FALSE,FALSE,FALSE,nao_prioritario,1
baixada_litoranea_obitos_i60_i69_temp_med_2,Baixada Litoranea,obitos_i60_i69,temp_med,quasipoisson,1.0419370401818926,FALSE,,4,3,14,P95,27.444265670289848,1.0656558876678297,0.7536709758916573,1.50678811742428,0.06359046656441078,0.17673275989002607,1.0987664818440235,0.9198122595132469,1.3125371717297774,0.48726969855666463,0.020740085716991673,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,56.32505163923628,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.07 (0.75-1.51),1.10 (0.92-1.31),FALSE,,FALSE,nao_prioritario,1
baia_da_ilha_grande_obitos_i60_i69_ur_med_2,Baia da Ilha Grande,obitos_i60_i69,ur_med,quasipoisson,0.98298862661401,FALSE,,4,3,14,P95,92.4355294117647,1.243902368982335,0.5459736547902669,2.8340068975567134,0.21825350971169744,0.42012918191768456,1.0992189634924754,1.003751042077268,1.2037669492237095,0.47780862250194467,0.0015646413553601923,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,48.994663496411974,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.24 (0.55-2.83),1.10 (1.00-1.20),FALSE,,FALSE,nao_prioritario,1
metropolitana_i_obitos_i60_i69_ur_med_2,Metropolitana I,obitos_i60_i69,ur_med,quasipoisson,1.0507396245994207,FALSE,,4,3,14,P95,90.40948680555552,1.102539704526566,0.947090710354162,1.283503033836072,0.09761634086642865,0.07754058002072498,1.098152437227157,1.0199481892254554,1.1823529745209216,0.47443033016573505,6.263160567887636e-5,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,44.393768473684055,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.10 (0.95-1.28),1.10 (1.02-1.18),FALSE,,FALSE,nao_prioritario,1
noroeste_obitos_i60_i69_ur_med_2,Noroeste,obitos_i60_i69,ur_med,quasipoisson,1.020072201095702,FALSE,,4,3,14,P95,92.8080625,1.0251696442437463,0.5738580144925913,1.831416087145051,0.024858105474933362,0.2960418583322781,1.097377987512307,1.0040385491761743,1.199394633268467,0.4679783485860092,0.001885475114034593,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,42.12670986768283,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.03 (0.57-1.83),1.10 (1.00-1.20),FALSE,,FALSE,nao_prioritario,1
serrana_obitos_i60_i69_ur_med_2,Serrana,obitos_i60_i69,ur_med,quasipoisson,1.0208285935074046,FALSE,,4,3,14,P95,94.94139930555554,1.0934999516890669,0.9370797108929748,1.2760303423969437,0.08938351695459021,0.07876187940742213,1.097186592422376,1.0189168551172794,1.1814687455070738,0.46690091929992594,8.956794695272968e-5,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,47.92715785939998,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.09 (0.94-1.28),1.10 (1.02-1.18),FALSE,,FALSE,nao_prioritario,1
centro_sul_obitos_i60_i69_ur_med_2,Centro-Sul,obitos_i60_i69,ur_med,quasipoisson,1.0108068226787503,FALSE,,4,3,14,P95,97.1690238801054,1.0651884859215928,0.8882919645882845,1.277312590647856,0.06315176558790925,0.09265811417905495,1.0949466481014005,1.0140359982963023,1.182313215904363,0.4506872285214544,3.6560121500162654e-4,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,54.026134267116376,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.07 (0.89-1.28),1.09 (1.01-1.18),FALSE,,FALSE,nao_prioritario,1
noroeste_internacoes_i60_i69_temp_med_2,Noroeste,internacoes_i60_i69,temp_med,quasipoisson,2.673643577108682,FALSE,,4,3,14,P95,29.548183333333327,1.004859495110797,0.8842064193760967,1.1419761073741226,0.004847725877385372,0.06526266013435998,1.0902411006473511,1.0132086203490187,1.1731302257686116,0.42971197232731756,5.156056415039303e-4,0.100197473604753,0.024462871146738247,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,48.71690058549655,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.00 (0.88-1.14),1.09 (1.01-1.17),FALSE,,FALSE,nao_prioritario,1
metropolitana_ii_obitos_i60_i69_ur_med_2,Metropolitana II,obitos_i60_i69,ur_med,quasipoisson,1.0184562175303786,FALSE,,4,3,14,P95,95.58914583333332,1.0526288312331264,0.9606993167047716,1.1533550998493327,0.051290684055613746,0.04662559597542871,1.0879225861010307,1.0191268150567323,1.1613623897069842,0.376358512844298,8.215780289938782e-6,0.09387308928030837,0.024321070279392468,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,50.430455860374394,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.05 (0.96-1.15),1.09 (1.02-1.16),FALSE,,FALSE,nao_prioritario,1
metropolitana_ii_internacoes_i60_i69_ur_med_2,Metropolitana II,internacoes_i60_i69,ur_med,quasipoisson,1.4134515032013777,FALSE,,4,3,14,P95,95.58914583333332,1.046724662631539,0.9655506870648168,1.1347229451948595,0.04566591987448754,0.0411857568548043,1.0844257712085754,1.004829174816893,1.1703275369921544,0.37139933299815225,1.9122066594554724e-5,0.1377220150681758,0.06273198791978335,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,64.56443266521546,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.05 (0.97-1.13),1.08 (1.00-1.17),FALSE,,FALSE,nao_prioritario,1
metropolitana_ii_obitos_i60_i69_temp_med_2,Metropolitana II,obitos_i60_i69,temp_med,quasipoisson,1.0202070700049632,FALSE,,4,3,14,P95,28.769693749999988,1.012313108590261,0.9385045977100096,1.0919262754004386,0.012237918852429815,0.03862593569001598,1.0286291432218901,0.9578566984480072,1.1046306989341708,0.030777533414535017,4.761446459883853e-4,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,48.83486894378541,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.01 (0.94-1.09),1.03 (0.96-1.10),FALSE,,FALSE,nao_prioritario,1
serrana_obitos_i60_i69_temp_med_2,Serrana,obitos_i60_i69,temp_med,quasipoisson,1.0222944678789712,FALSE,,4,3,14,P95,23.21020541666666,1.0002622795254743,0.97588132246377,1.0252523588785492,2.6224513621250035e-4,0.012590303255354096,1.0028233583556108,0.9783677886704187,1.0278902266705747,9.589907639574972e-14,3.408512558675127e-15,0.10514539305094998,0.09588816855712486,"Modelo hierarquico normal-normal por desfecho, exposicao e percentil; macrorregiao como nivel.",,,,,,50.57167639451572,residuos_com_autocorrelacao_estatisticamente_detectavel_ate_lag21,1.00 (0.98-1.03),1.00 (0.98-1.03),FALSE,,FALSE,nao_prioritario,1
