modelo_id,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr,p_curva_fdr,classe_fdr,estabilidade_lag,p_consistente_005,status_sem_pandemia,auc_excesso_rr_cumulativo_sem_pandemia,rr_cumulativo_max_sem_pandemia,p_curva_auc_sem_pandemia,alerta_convergencia_sem_pandemia,n_associado_estimado_total,p_residuo_ljung_box_21,desfecho_tipo,preservado_sem_pandemia,classe_evidencia_integrada,interpretacao_final
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,9.36597484018916e-12,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.209e-12,4.7124517548014026e-8,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,25.07024809216268,25.07024809216268,67.6,13.526682884336578,1.347755633568026,0,1.2927537389698038,29.540993538647346,1.6858754712340487e-10,2.9688446055248832e-6,fdr_significativo,Associacao estavel nos tras lags avaliados.,TRUE,ok,1.1497853621024903,1.2596831102526445,2.750025622465987e-5,FALSE,2031.423761178152,5.644629334978779e-4,principal_i60_i69,TRUE,robusto,"Associacao estatistica consistente apos FDR, estavel em lags e preservada sem o periodo pandemico."
metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,obitos_i60_i64,temp_med,3.554376526298547e-7,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=6.563e-09,2.3361360674994688e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.916084456077005,24.916084456077005,65.6,13.346448896659693,1.1675216458911395,0,1.233322932501685,17.36206628787879,4.478514423136169e-6,5.887062890098661e-4,fdr_significativo,Associacao estavel nos tras lags avaliados.,TRUE,ok,1.1802376538309607,1.2513498991679215,2.192498374840744e-4,FALSE,1095.440562515248,1.02941212409835e-5,sensibilidade_i60_i64,TRUE,robusto,"Associacao estatistica consistente apos FDR, estavel em lags e preservada sem o periodo pandemico."
norte_obitos_i60_i64_ur_med,Norte,obitos_i60_i64,ur_med,0.11487567534820407,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.04241,0.01760301995472309,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,92.2459722222222,92.2459722222222,99,51.25546723854829,22.255606127437193,0,2.1389999749284803,82.70171413502109,0.33661244404357477,0.04526490845500224,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,29.667281049579753,2.722904607676126,0.004242477052606786,FALSE,127.99056321994317,4.69773942235463e-6,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_obitos_i60_i64_ur_med,Baixada Litoranea,obitos_i60_i64,ur_med,0.08478578757020669,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01164,0.00897029092334146,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,84.11621835443037,84.11621835443037,73.3,73.41036976657321,21.630994766573227,0,2.249144821400318,92.636875,0.2756045074606045,0.03955489111464134,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,40.534033269660924,2.3179474222739342,0.0049312765397326475,FALSE,165.94784611902054,2.760547534577107e-4,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
noroeste_internacoes_i60_i69_ur_med,Noroeste,internacoes_i60_i69,ur_med,0.02438637766246623,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01481,0.0245514686851242,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,55.11958333333334,55.11958333333334,1,58.44966701912885,18.777583685795523,0,1.802174663633364,94.79166666666669,0.09602136204596078,0.05571661617067924,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,30.01596069938394,2.144660031020861,0.0011653126890771783,FALSE,338.357436639492,0.00202141237866215,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baia_da_ilha_grande_obitos_i60_i64_ur_med,Baia da Ilha Grande,obitos_i60_i64,ur_med,0.4476722751842402,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1647,0.03758048728077001,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,62.48496323529412,62.48496323529412,1,49.7126598208419,18.185748056136028,0,2.0373069059494773,72.4618340469099,0.667549839663883,0.07284832919041571,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,38.135953486789376,2.91946420913862,0.02356504305873158,FALSE,37.5488940601873,2.9095033947657e-6,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_obitos_i60_i69_ur_med,Baixada Litoranea,obitos_i60_i69,ur_med,0.19749754033782485,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1167,0.01300649332192736,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,84.11621835443037,84.11621835443037,73.3,68.96489195657799,17.185516956578006,0,1.6900508724623626,92.636875,0.4605452202772561,0.04051256907702289,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,36.84723451966654,1.8516154317238673,0.0016823152006214008,FALSE,202.5013955707845,6.196737076546999e-5,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,2.5509064971451775e-8,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03037,0.00167850001000238,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,53.714305555555555,53.714305555555555,1,54.208801341012304,16.78839856323454,0,1.6471735242567989,91.13470833333332,4.017677733003655e-7,0.0125076143129693,fdr_significativo,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,21.996422855774195,1.7939625377415667,6.339785102575256e-4,FALSE,831.1594696615274,2.054986947275239e-8,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baia_da_ilha_grande_obitos_i60_i69_ur_med,Baia da Ilha Grande,obitos_i60_i69,ur_med,0.462097100500983,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3938,0.02476294052030188,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,62.48496323529412,62.48496323529412,1,45.387865258492894,13.86095349378702,0,1.7765575776247988,72.4618340469099,0.667549839663883,0.05571661617067924,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,29.5955960850191,2.4082112515568697,0.014669972836068457,FALSE,41.107073949387456,5.025659858539644e-4,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
metropolitana_ii_obitos_i60_i64_ur_med,Metropolitana II,obitos_i60_i64,ur_med,0.8557397282975181,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8252,0.0393177258574497,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,97.54166666666669,97.54166666666669,99,52.395305622440574,13.475861177996125,0,1.4314730776929057,58.62222222222222,0.9060773593738428,0.07506111300058581,p_nominal,Associacao estavel nos tras lags avaliados.,TRUE,ok,14.897510400523576,1.5074419143364828,0.02088000933499816,FALSE,184.01386139043626,9.746941997956782e-6,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,0.0075663680542718,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1315,0.03396420690050798,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,92.29516666666665,92.29516666666665,99,49.86587234004904,12.152275117826845,0,1.5901265997158498,77.49616016174402,0.04333465340173854,0.070155574909246,fdr_significativo,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,17.93199201931125,1.8851614063253228,0.020618189798136934,FALSE,1544.4800529880865,0.9453612432876692,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_internacoes_i60_i64_ur_med,Baixada Litoranea,internacoes_i60_i64,ur_med,0.6522832634829115,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5736,0.02861001342483459,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,84.11621835443037,84.11621835443037,73.3,62.099181563502505,10.319806563502516,0,1.350328310579572,92.636875,0.8398831091638371,0.063243187570687,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,13.752379014245047,1.358751341055938,0.0452650915278166,FALSE,175.89188600769313,1.7114265233375558e-4,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_internacoes_i60_i69_ur_med,Baixada Litoranea,internacoes_i60_i69,ur_med,0.6532424182385399,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5308,0.03463610095503353,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,84.11621835443037,84.11621835443037,73.3,61.37935636329875,9.59998136329876,0,1.278749941700893,53.96620253164557,0.8398831091638371,0.07038949548926168,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,13.149281640281941,1.2846616322724498,0.046688033743606784,FALSE,165.69206077627683,7.614312436399207e-5,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
norte_obitos_i60_i64_temp_med,Norte,obitos_i60_i64,temp_med,0.283860663872057,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2107,0.00917520112182405,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,28.554361111111103,28.554361111111103,99,17.330838700900173,7.297519256455737,0,2.1157899682170975,20.17209423347398,0.5405316373691473,0.03955489111464134,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,7.937549736902393,2.1595834274236108,0.015706858299478155,FALSE,158.89635438022248,1.2346331872747918e-5,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baia_da_ilha_grande_internacoes_i60_i64_ur_med,Baia da Ilha Grande,internacoes_i60_i64,ur_med,0.16181127894037778,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03852,0.01629502604983796,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,72.86090887937453,72.86090887937453,10,37.55664772426949,6.029735959563616,0,2.002140459884284,94.011875,0.4309010240262795,0.04277444338082464,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,6.522705600151182,1.932713422727791,0.0286539765247526,FALSE,157.15922425771038,9.953481570179612e-6,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,0.02246449621141644,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=3.548e-05,0.00236063797135696,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,82.13486462728551,82.13486462728551,78.8,43.392011549834095,5.971608772056327,0,1.570803821407411,53.714305555555555,0.0913073071818862,0.01565475707320935,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,6.8430339493288095,1.5751181622351442,0.00646160210403255,FALSE,232.51569008514272,3.263857895063893e-7,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baia_da_ilha_grande_internacoes_i60_i69_ur_med,Baia da Ilha Grande,internacoes_i60_i69,ur_med,0.0975866374817792,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01774,0.02422148703229653,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,72.86090887937453,72.86090887937453,10,37.0288138709505,5.501902106244629,0,1.8954958824547197,94.011875,0.3073979080676045,0.05571661617067924,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,6.364327872491369,1.8514568670788782,0.039318852384248655,FALSE,155.51433710660055,1.253009030310892e-6,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
serrana_obitos_i60_i64_temp_med,Serrana,obitos_i60_i64,temp_med,0.7570237151312342,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4723,0.014341727019262,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.89605833333333,23.89605833333333,99,19.112730528706237,5.395672195372907,0,1.9792155651277248,10.178999999999998,0.8593242171759956,0.04051256907702289,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,5.605777685424052,1.8962170033105388,0.043757740165715694,FALSE,169.97302248624106,0.00426233122284092,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
noroeste_obitos_i60_i64_temp_med,Noroeste,obitos_i60_i64,temp_med,0.3504499371994273,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2288,0.03163054120249022,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.870555907172992,23.870555907172992,50.2,18.91492525858842,5.3435919252550885,0,1.6124209448062632,28.68064873417721,0.5967120552314573,0.06754996934769099,p_nominal,Associacao estavel nos tras lags avaliados.,TRUE,ok,3.868263553297603,1.468756428930597,0.12315388497655944,FALSE,82.53558583227543,0.00330797681124939,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,0.7795099960124434,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6351,0.04035717760101565,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.870972046413492,23.870972046413492,75.9,24.576192551755938,4.248859218422609,0,1.339079667948528,14.350575421940924,0.8769487455139988,0.07589558772728318,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,5.625090197063952,1.494205140275231,0.023483904260377945,FALSE,233.94378694360478,1.61286836454555e-4,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
serrana_internacoes_i60_i64_ur_med,Serrana,internacoes_i60_i64,ur_med,0.2054772381905352,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.03992,0.01252130524120931,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,75.37275316455695,75.37275316455695,17.6,40.625981715308605,2.966467826419724,0,1.2057398033594524,93.96415875527424,0.46232378592870416,0.04051256907702289,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,2.395337540025929,1.1866426038663471,0.062205400553512036,FALSE,207.4501368782941,5.335146324725316e-8,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_obitos_i60_i69_temp_med,Baixada Litoranea,obitos_i60_i69,temp_med,0.46332566087443405,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3025,0.00726382805335663,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.516865382228836,23.516865382228836,54.8,11.91870843642127,1.7690540246565685,0,1.5253678017504075,17.735416666666666,0.667549839663883,0.03483166026595091,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,2.2054863805028475,1.6141065138364767,0.005574043364519279,FALSE,132.65729362550053,3.563477199841625e-5,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
serrana_obitos_i60_i69_temp_med,Serrana,obitos_i60_i69,temp_med,0.4662252848446166,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.3786,0.04561951700935932,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,23.37515738396624,23.37515738396624,98.2,15.474483192392272,1.757424859058941,0,1.4850081020161316,10.178999999999998,0.667549839663883,0.08211513061684679,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.8126673652038146,1.4952424299134925,0.11127197514380013,FALSE,145.55670214528706,3.035861702523901e-4,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,1.927932055485767e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,0.03722033578853079,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,24.145266275648616,24.145266275648616,57.7,13.75399348309542,1.5750662323268665,0,1.402357525039987,29.540993538647346,0.00186861106916312,0.07284832919041571,fdr_significativo,Associacao estavel nos tras lags avaliados.,TRUE,ok,1.7076567843310628,1.4380564088286591,0.03819290489725975,FALSE,4463.845786836949,0.9803582664800016,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_internacoes_i60_i64_temp_med,Baixada Litoranea,internacoes_i60_i64,temp_med,0.472504351183582,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2577,0.0214917563586386,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,25.18706167783569,25.18706167783569,75.5,11.489667888072097,1.3400134763073943,0,1.4100486883626586,17.735416666666666,0.6689387443722621,0.05207617886900891,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.1938354651225018,1.487777113959004,0.01691389524118694,FALSE,195.65007113544584,1.0816114940415122e-4,sensibilidade_i60_i64,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baixada_litoranea_internacoes_i60_i69_temp_med,Baixada Litoranea,internacoes_i60_i69,temp_med,0.4359036064858249,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2071,0.01929708610661202,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,25.31553831595929,25.31553831595929,77.3,11.4651244665175,1.3154700547528009,0,1.4078295653457151,17.735416666666666,0.667549839663883,0.04797006859050869,p_nominal,"Direcao da associaaao preservada, mas significancia varia conforme o lag.",FALSE,ok,1.0750028589256142,1.4529545573157172,0.020212486634471647,FALSE,221.18850874747054,3.14657696282028e-5,principal_i60_i69,TRUE,sugestivo,"Associacao estatistica sugestiva; atil para discussao, mas requer cautela por FDR, estabilidade ou sensibilidade."
baia_da_ilha_grande_obitos_i63_ur_med,Baia da Ilha Grande,obitos_i63,ur_med,0.99999999967829,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.9999,0.9889230551905464,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,80.44333069620252,80.44333069620252,43.7,31733532010398344e289,31733532010398344e289,0,Inf,62.48496323529412,1,0.9968344396320707,cautela_convergencia,,,,,,,,2,0.999192293181822,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baia_da_ilha_grande_obitos_i63_temp_med,Baia da Ilha Grande,obitos_i63,temp_med,0,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0,0,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,23.351148470464132,23.351148470464132,55.6,3.8050928484140904e+288,3.8050928484140904e+288,0,4713142397913213e274,16.731,0,0,cautela_convergencia,,,,,,,,3,0,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
noroeste_obitos_i63_ur_med,Noroeste,obitos_i63,ur_med,2.4955541608373517e-182,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=1,0.45945327641360695,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson. | tamanho do passo truncado devido a divergência,84.74810126582278,84.74810126582278,87.8,1920019474497124,1920019474497084.5,0,5904170380311171,55.11958333333334,1.5721991213275317e-180,0.4784389489926816,cautela_convergencia,,,,,,,,1.9993400915331094,0,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
baixada_litoranea_obitos_i63_temp_med,Baixada Litoranea,obitos_i63,temp_med,1,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=1,1,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,21.07580925788037,21.07580925788037,18,2692639.777781083,2692629.628126671,0,12227719.28785444,27.885071078431366,1,1,cautela_convergencia,,,,,,,,2.9030112269649093,0,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
serrana_obitos_i63_ur_med,Serrana,obitos_i63,ur_med,0.00182751739167835,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1654,0.00425454682047394,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | tamanho do passo truncado devido a divergência,83.47669919127988,83.47669919127988,51.4,2157.8106825390905,2120.1511686502017,0,2025.7437623877745,96.824375,0.01439169945946703,0.02680364496898587,cautela_convergencia,,,,,,,,2.991771002694942,1.3641126062058362e-7,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
noroeste_internacoes_i63_ur_med,Noroeste,internacoes_i63,ur_med,1.6103453803970158e-4,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02809,3.0383520961251345e-5,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,81.73503164556962,81.73503164556962,78.6,1755.2494587670176,1715.5773754336842,0,1276.3266910509376,94.79166666666669,0.00169086264941686,6.380539401862782e-4,cautela_convergencia,,,,,,,,13.038978213607914,9.096853233349078e-4,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
metropolitana_ii_obitos_i63_ur_med,Metropolitana II,obitos_i63,ur_med,0.3881067340503355,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1906,0.01479030299637343,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,97.54166666666669,97.54166666666669,99,147.7172925531698,108.79784810872536,0,16.48469935814341,58.62222222222222,0.64344011171503,0.04051256907702289,cautela_convergencia,,,,,,,,20.976688769276077,1.1397384033995372e-5,sensibilidade_i60_i64,,interpretar_com_cautela_convergencia,Modelo com alerta de convergencia; nao priorizar como evidancia central.
