macro_regiao,desfecho,exposicao,lag,estatistica,pvalor
Centro-Sul,internacoes_i60_i69,ur_med,30,83.45970234488867,6.211234152564415e-7
Centro-Sul,obitos_i60_i69,temp_med,1,2.1305972280615175,0.14438449051767988
Centro-Sul,obitos_i60_i69,temp_med,7,20.78072569394373,0.0041086103361286375
Centro-Sul,obitos_i60_i69,temp_med,14,45.617963668695616,3.236566579978284e-5
Centro-Sul,obitos_i60_i69,temp_med,21,57.36474731275474,3.1725355654432796e-5
Centro-Sul,obitos_i60_i69,temp_med,30,76.56173951795114,6.092031729076908e-6
Centro-Sul,obitos_i60_i69,ur_med,1,1.8937729346729288,0.16877698512060002
Centro-Sul,obitos_i60_i69,ur_med,7,19.57318182659898,0.006569279276844697
Centro-Sul,obitos_i60_i69,ur_med,14,42.36626186768486,1.0812480883837239e-4
Centro-Sul,obitos_i60_i69,ur_med,21,54.37763184949793,8.706563171456683e-5
Centro-Sul,obitos_i60_i69,ur_med,30,74.22558045227586,1.2903979236811303e-5
Centro-Sul,internacoes_i60_i64,temp_med,1,2.46134099796073,0.11667913064384772
Centro-Sul,internacoes_i60_i64,temp_med,7,19.40837741273503,0.006999861736511237
Centro-Sul,internacoes_i60_i64,temp_med,14,26.262062085049667,0.02397001461673942
Centro-Sul,internacoes_i60_i64,temp_med,21,36.391256285949574,0.01975223731325193
Centro-Sul,internacoes_i60_i64,temp_med,30,45.595247998700906,0.03394770401065428
Centro-Sul,internacoes_i60_i64,ur_med,1,2.7051122705352246,0.1000270400710146
Centro-Sul,internacoes_i60_i64,ur_med,7,18.42378208749047,0.010197486652496424
Centro-Sul,internacoes_i60_i64,ur_med,14,26.04243011358162,0.02556727315971108
Centro-Sul,internacoes_i60_i64,ur_med,21,35.43829023303758,0.025260520659269314
Centro-Sul,internacoes_i60_i64,ur_med,30,45.00564398920616,0.03855510890046765
Centro-Sul,obitos_i60_i64,temp_med,1,1.2060767032830917,0.2721105150199258
Centro-Sul,obitos_i60_i64,temp_med,7,23.392110221158784,0.0014561700959599966
Centro-Sul,obitos_i60_i64,temp_med,14,34.92475285405678,0.0015081773001227594
Centro-Sul,obitos_i60_i64,temp_med,21,55.22121518844035,6.562996820491662e-5
Centro-Sul,obitos_i60_i64,temp_med,30,78.2134883734156,3.5576156344196974e-6
Centro-Sul,obitos_i60_i64,ur_med,1,1.4531016157891898,0.2280309233630048
Centro-Sul,obitos_i60_i64,ur_med,7,24.06286842681332,0.0011107191651301696
Centro-Sul,obitos_i60_i64,ur_med,14,34.96038595731172,0.0014899903437838313
Centro-Sul,obitos_i60_i64,ur_med,21,54.3065511840635,8.915574283996364e-5
Centro-Sul,obitos_i60_i64,ur_med,30,76.83743134699868,5.571197140952222e-6
Centro-Sul,internacoes_i60_i62,temp_med,1,1.684425546889777,0.19433743781680923
Centro-Sul,internacoes_i60_i62,temp_med,7,18.981941893335573,0.008244098402984346
Centro-Sul,internacoes_i60_i62,temp_med,14,35.820454806578084,0.0011100027623884845
Centro-Sul,internacoes_i60_i62,temp_med,21,43.45490328400318,0.0027489368723004892
Centro-Sul,internacoes_i60_i62,temp_med,30,59.595668431997176,0.001030264222818822
Centro-Sul,internacoes_i60_i62,ur_med,1,1.5620252348352976,0.2113689331780666
Centro-Sul,internacoes_i60_i62,ur_med,7,17.849494528223257,0.012667823897498653
Centro-Sul,internacoes_i60_i62,ur_med,14,34.738282637093,0.0016068956523940248
Centro-Sul,internacoes_i60_i62,ur_med,21,44.576153308124525,0.0019678845900502617
Centro-Sul,internacoes_i60_i62,ur_med,30,60.84138713471254,7.272972794176713e-4
Centro-Sul,obitos_i60_i62,temp_med,1,0.6073083847993755,0.4358030544343934
Centro-Sul,obitos_i60_i62,temp_med,7,21.138507087417235,0.0035704712648400028
Centro-Sul,obitos_i60_i62,temp_med,14,38.456526014806876,4.422993212991333e-4
Centro-Sul,obitos_i60_i62,temp_med,21,55.00188500481196,7.064786185562166e-5
Centro-Sul,obitos_i60_i62,temp_med,30,77.83648970459396,4.024383355005767e-6
Centro-Sul,obitos_i60_i62,ur_med,1,0.554129962813169,0.4566350865733092
Centro-Sul,obitos_i60_i62,ur_med,7,21.493831471010406,0.0031040359948423246
Centro-Sul,obitos_i60_i62,ur_med,14,38.034491102059434,5.13379424157967e-4
Centro-Sul,obitos_i60_i62,ur_med,21,55.198715733088804,6.612827377772135e-5
Centro-Sul,obitos_i60_i62,ur_med,30,77.94629689269385,3.882560630330545e-6
Centro-Sul,internacoes_i63,temp_med,1,6.923268140967837,0.008508134621063257
Centro-Sul,internacoes_i63,temp_med,7,12.46895669785711,0.08615386913705048
Centro-Sul,internacoes_i63,temp_med,14,18.23379912139216,0.19633895211176
Centro-Sul,internacoes_i63,temp_med,21,30.046433441743428,0.09105890148259876
Centro-Sul,internacoes_i63,temp_med,30,46.72558212666951,0.026461534056260505
Centro-Sul,internacoes_i63,ur_med,1,5.730101029413299,0.016676523193349224
Centro-Sul,internacoes_i63,ur_med,7,10.6965069205218,0.15241601625583034
Centro-Sul,internacoes_i63,ur_med,14,14.59138807521962,0.4066439190613538
Centro-Sul,internacoes_i63,ur_med,21,24.950689156752393,0.24930609538262605
Centro-Sul,internacoes_i63,ur_med,30,39.16478313659965,0.12207977880505028
